KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000866001,T000866002,T000866003,T000866004,T000866005,T000866006,T000866007,T000866008,T000866009,T000866010,T000866011,T000866012,T000866013
,,,,,,,総数,Ａ　管理的職業従事者,Ｂ　専門的・技術的職業従事者,Ｃ　事務従事者,Ｄ　販売従事者,Ｅ　サービス職業従事者,Ｆ　保安職業従事者,Ｇ　農林漁業従事者,Ｈ　生産工程従事者,Ｉ　輸送・機械運転従事者,Ｊ　建設・採掘従事者,Ｋ　運搬・清掃・包装等従事者,Ｌ　分類不能の職業
1637028008,3,十勝総合振興局芽室町,西一条南８丁目,0,,,54,1,12,12,9,6,2,-,6,-,1,2,3
1637028009,3,十勝総合振興局芽室町,西一条南９丁目,0,,,62,-,13,16,7,5,1,2,5,2,3,5,3
16370290,2,十勝総合振興局芽室町,本通南,0,,,314,5,46,63,31,37,8,18,36,15,12,31,12
1637029001,3,十勝総合振興局芽室町,本通南１丁目,0,,,61,-,6,15,4,5,2,5,6,3,3,9,3
1637029002,3,十勝総合振興局芽室町,本通南２丁目,0,,,29,1,2,5,1,4,-,3,4,2,-,3,4
1637029003,3,十勝総合振興局芽室町,本通南３丁目,0,,,25,-,4,10,2,3,-,3,1,-,1,-,1
1637029004,3,十勝総合振興局芽室町,本通南４丁目,0,,,44,2,7,7,4,6,1,2,6,-,2,6,1
1637029005,3,十勝総合振興局芽室町,本通南５丁目,0,,,11,-,11,-,-,-,-,-,-,-,-,-,-
1637029006,3,十勝総合振興局芽室町,本通南６丁目,0,,,33,-,2,6,1,5,-,3,4,5,2,5,-
1637029007,3,十勝総合振興局芽室町,本通南７丁目,0,,,39,1,7,10,4,5,1,-,4,1,3,-,3
1637029008,3,十勝総合振興局芽室町,本通南８丁目,0,,,72,1,7,10,15,9,4,2,11,4,1,8,-
16370300,2,十勝総合振興局芽室町,東一条南,0,,,319,6,48,48,32,49,3,15,39,24,18,28,9
1637030001,3,十勝総合振興局芽室町,東一条南１丁目,0,,,13,-,2,1,3,2,-,2,1,1,-,1,-
1637030002,3,十勝総合振興局芽室町,東一条南２丁目,0,,,27,1,3,9,3,3,-,1,3,1,-,2,1
1637030003,3,十勝総合振興局芽室町,東一条南３丁目,0,,,41,-,3,7,1,14,-,1,7,2,3,3,-
1637030004,3,十勝総合振興局芽室町,東一条南４丁目,0,,,35,-,4,7,4,7,2,3,3,2,-,3,-
1637030005,3,十勝総合振興局芽室町,東一条南５丁目,0,,,7,-,2,2,-,-,-,-,2,-,1,-,-
1637030006,3,十勝総合振興局芽室町,東一条南６丁目,0,,,32,1,8,4,3,2,1,3,1,1,3,4,1
1637030007,3,十勝総合振興局芽室町,東一条南７丁目,0,,,50,2,12,5,3,8,-,2,6,3,2,6,1
1637030008,3,十勝総合振興局芽室町,東一条南８丁目,0,,,86,1,11,10,11,12,-,3,10,11,7,5,5
1637030009,3,十勝総合振興局芽室町,東一条南９丁目,0,,,28,1,3,3,4,1,-,-,6,3,2,4,1
16370310,2,十勝総合振興局芽室町,東二条南,0,,,192,9,30,39,13,17,3,10,23,14,9,13,12
1637031001,3,十勝総合振興局芽室町,東二条南１丁目,0,,,20,-,9,2,-,1,1,-,2,-,-,2,3
1637031002,3,十勝総合振興局芽室町,東二条南２丁目,0,,,23,2,2,9,-,3,-,3,1,-,1,-,2
1637031003,3,十勝総合振興局芽室町,東二条南３丁目,0,,,23,1,3,4,1,2,-,1,5,2,2,-,2
1637031004,3,十勝総合振興局芽室町,東二条南４丁目,0,,,47,2,6,8,6,5,2,1,5,6,3,2,1
1637031005,3,十勝総合振興局芽室町,東二条南５丁目,0,,,11,-,7,4,-,-,-,-,-,-,-,-,-
1637031006,3,十勝総合振興局芽室町,東二条南６丁目,0,,,23,2,2,5,1,2,-,1,3,1,2,2,2
1637031007,3,十勝総合振興局芽室町,東二条南７丁目,1,,31008,45,2,1,7,5,4,-,4,7,5,1,7,2
1637031008,3,十勝総合振興局芽室町,東二条南８丁目,2,31007,,X,X,X,X,X,X,X,X,X,X,X,X,X
1637031009,3,十勝総合振興局芽室町,東二条南９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16370320,2,十勝総合振興局芽室町,東三条南,0,,,208,11,39,49,16,23,2,13,15,14,5,11,10
1637032001,3,十勝総合振興局芽室町,東三条南１丁目,0,,,68,5,17,16,6,6,1,5,4,5,2,1,-
1637032002,3,十勝総合振興局芽室町,東三条南２丁目,0,,,59,3,7,12,4,9,1,1,5,3,1,5,8
1637032003,3,十勝総合振興局芽室町,東三条南３丁目,0,,,24,1,4,7,2,2,-,3,2,-,-,2,1
1637032004,3,十勝総合振興局芽室町,東三条南４丁目,0,,,57,2,11,14,4,6,-,4,4,6,2,3,1
1637032005,3,十勝総合振興局芽室町,東三条南５丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637032006,3,十勝総合振興局芽室町,東三条南６丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637032007,3,十勝総合振興局芽室町,東三条南７丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16370330,2,十勝総合振興局芽室町,東四条南,0,,,74,4,23,13,3,6,1,4,5,6,4,5,-
1637033001,3,十勝総合振興局芽室町,東四条南１丁目,0,,,45,2,12,8,1,5,1,2,3,4,3,4,-
1637033002,3,十勝総合振興局芽室町,東四条南２丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637033004,3,十勝総合振興局芽室町,東四条南４丁目,0,,,29,2,11,5,2,1,-,2,2,2,1,1,-
16370340,2,十勝総合振興局芽室町,東六条南,0,,,22,-,18,2,-,1,-,-,-,-,-,-,1
1637034001,3,十勝総合振興局芽室町,東六条南１丁目,0,,,22,-,18,2,-,1,-,-,-,-,-,-,1
1637034003,3,十勝総合振興局芽室町,東六条南３丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637034004,3,十勝総合振興局芽室町,東六条南４丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16370350,2,十勝総合振興局芽室町,東七条南,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637035001,3,十勝総合振興局芽室町,東七条南１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637035003,3,十勝総合振興局芽室町,東七条南３丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16370360,2,十勝総合振興局芽室町,平和,0,,,48,2,-,1,-,1,-,37,-,-,2,1,4
16370370,2,十勝総合振興局芽室町,北明,0,,,40,-,5,1,1,2,-,29,-,-,-,1,1
16370380,2,十勝総合振興局芽室町,祥栄,0,,,142,3,5,5,5,5,-,98,8,2,2,3,6
16370390,2,十勝総合振興局芽室町,毛根,0,,,62,-,-,-,2,2,-,55,1,1,-,1,-
16370400,2,十勝総合振興局芽室町,北芽室,0,,,111,-,6,7,6,3,1,54,3,2,3,3,23
16370410,2,十勝総合振興局芽室町,西士狩,0,,,169,5,23,10,8,6,4,77,9,2,5,7,13
16370420,2,十勝総合振興局芽室町,芽室,1,,059002;059003,131,-,5,9,8,2,-,81,9,-,1,10,6
16370431,2,十勝総合振興局芽室町,東めむろ一条南,0,,,109,1,26,17,6,14,1,4,14,2,4,8,12
16370432,2,十勝総合振興局芽室町,東めむろ二条南,0,,,126,2,23,25,13,10,7,5,16,7,8,5,5
16370433,2,十勝総合振興局芽室町,東めむろ三条南,0,,,83,-,8,21,11,8,2,5,10,4,3,6,5
16370434,2,十勝総合振興局芽室町,東めむろ一条北,0,,,93,3,20,18,11,7,3,-,14,6,4,5,2
1637043401,3,十勝総合振興局芽室町,東めむろ一条北１丁目,0,,,44,-,13,8,6,2,2,-,7,2,2,2,-
1637043402,3,十勝総合振興局芽室町,東めむろ一条北２丁目,0,,,49,3,7,10,5,5,1,-,7,4,2,3,2
16370435,2,十勝総合振興局芽室町,東めむろ二条北,0,,,159,3,32,23,21,13,9,7,19,8,6,15,3
1637043501,3,十勝総合振興局芽室町,東めむろ二条北１丁目,0,,,99,1,24,17,13,7,7,5,8,6,3,5,3
1637043502,3,十勝総合振興局芽室町,東めむろ二条北２丁目,0,,,60,2,8,6,8,6,2,2,11,2,3,10,-
16370436,2,十勝総合振興局芽室町,東めむろ三条北,0,,,164,7,31,27,15,16,3,12,21,7,5,13,7
1637043601,3,十勝総合振興局芽室町,東めむろ三条北１丁目,0,,,147,7,26,26,12,12,3,12,21,6,4,12,6
1637043602,3,十勝総合振興局芽室町,東めむろ三条北２丁目,0,,,17,-,5,1,3,4,-,-,-,1,1,1,1
16370437,2,十勝総合振興局芽室町,東芽室,0,,,175,6,23,47,9,6,-,53,13,5,1,6,6
16370440,2,十勝総合振興局芽室町,新生,0,,,141,1,10,9,4,5,-,85,5,1,2,-,19
16370450,2,十勝総合振興局芽室町,北伏古,0,,,189,1,3,2,7,7,1,147,7,3,3,4,4
16370460,2,十勝総合振興局芽室町,中伏古,0,,,133,-,2,1,-,3,-,114,2,1,-,1,9
16370470,2,十勝総合振興局芽室町,坂の上,0,,,235,-,4,5,3,2,-,188,8,1,-,1,23
16370480,2,十勝総合振興局芽室町,栄,0,,,121,-,3,5,-,2,-,90,6,1,2,3,9
16370490,2,十勝総合振興局芽室町,上伏古,0,,,113,-,1,1,-,-,-,108,1,-,-,-,2
16370500,2,十勝総合振興局芽室町,伏美,0,,,93,-,4,-,-,1,-,72,3,1,-,-,12
16370510,2,十勝総合振興局芽室町,雄馬別,0,,,23,1,1,1,-,-,-,18,-,1,-,-,1
16370520,2,十勝総合振興局芽室町,上芽室,0,,,129,2,4,4,2,7,-,89,5,2,-,3,11
16370530,2,十勝総合振興局芽室町,美生,0,,,138,1,6,6,2,4,-,100,5,3,1,6,4
16370540,2,十勝総合振興局芽室町,渋山,0,,,69,-,-,1,1,3,-,58,-,-,-,1,5
16370550,2,十勝総合振興局芽室町,中美生,0,,,77,1,1,1,1,1,-,61,-,-,-,2,9
16370560,2,十勝総合振興局芽室町,上美生,0,,,204,1,26,14,9,15,1,86,21,6,3,3,19
16370570,2,十勝総合振興局芽室町,西十一条,0,,,8,-,-,1,-,-,-,-,6,-,1,-,-
1637057006,3,十勝総合振興局芽室町,西十一条６丁目,1,,057007;058006;058007,8,-,-,1,-,-,-,-,6,-,1,-,-
1637057007,3,十勝総合振興局芽室町,西十一条７丁目,2,57006,,X,X,X,X,X,X,X,X,X,X,X,X,X
16370580,2,十勝総合振興局芽室町,西十条,0,,,X,X,X,X,X,X,X,X,X,X,X,X,X
1637058006,3,十勝総合振興局芽室町,西十条６丁目,2,57006,,X,X,X,X,X,X,X,X,X,X,X,X,X
1637058007,3,十勝総合振興局芽室町,西十条７丁目,2,57006,,X,X,X,X,X,X,X,X,X,X,X,X,X
16370590,2,十勝総合振興局芽室町,西九条,0,,,X,X,X,X,X,X,X,X,X,X,X,X,X
1637059002,3,十勝総合振興局芽室町,西九条２丁目,2,420,,X,X,X,X,X,X,X,X,X,X,X,X,X
1637059003,3,十勝総合振興局芽室町,西九条３丁目,2,420,,X,X,X,X,X,X,X,X,X,X,X,X,X
1637059004,3,十勝総合振興局芽室町,西九条４丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637059005,3,十勝総合振興局芽室町,西九条５丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637059006,3,十勝総合振興局芽室町,西九条６丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637059007,3,十勝総合振興局芽室町,西九条７丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637059009,3,十勝総合振興局芽室町,西九条９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16370600,2,十勝総合振興局芽室町,西八条,0,,,217,5,14,34,17,23,5,14,34,12,11,32,16
1637060002,3,十勝総合振興局芽室町,西八条２丁目,0,,,22,1,1,3,4,1,1,3,3,-,-,5,-
1637060003,3,十勝総合振興局芽室町,西八条３丁目,0,,,39,2,-,2,4,6,-,-,7,2,3,7,6
1637060004,3,十勝総合振興局芽室町,西八条４丁目,0,,,27,1,2,4,1,1,-,5,3,4,-,2,4
1637060005,3,十勝総合振興局芽室町,西八条５丁目,0,,,35,1,7,11,2,6,1,1,2,2,-,2,-
1637060006,3,十勝総合振興局芽室町,西八条６丁目,0,,,24,-,1,3,-,4,1,3,5,2,2,3,-
1637060007,3,十勝総合振興局芽室町,西八条７丁目,0,,,21,-,-,-,-,5,1,1,6,1,-,5,2
1637060008,3,十勝総合振興局芽室町,西八条８丁目,0,,,38,-,3,11,3,-,-,-,6,1,5,7,2
1637060009,3,十勝総合振興局芽室町,西八条９丁目,0,,,11,-,-,-,3,-,1,1,2,-,1,1,2
16370610,2,十勝総合振興局芽室町,西七条,0,,,294,6,22,36,12,35,4,16,47,30,25,47,14
1637061002,3,十勝総合振興局芽室町,西七条２丁目,0,,,37,-,5,7,2,3,1,6,4,1,3,3,2
1637061003,3,十勝総合振興局芽室町,西七条３丁目,0,,,64,2,-,5,1,12,-,3,12,3,6,16,4
1637061004,3,十勝総合振興局芽室町,西七条４丁目,0,,,23,1,3,2,-,2,1,-,2,4,4,4,-
1637061005,3,十勝総合振興局芽室町,西七条５丁目,0,,,38,-,2,3,2,3,1,3,7,3,4,7,3
1637061006,3,十勝総合振興局芽室町,西七条６丁目,0,,,33,1,3,5,4,4,-,-,5,5,3,3,-
1637061007,3,十勝総合振興局芽室町,西七条７丁目,0,,,33,1,4,4,1,2,1,2,5,6,2,3,2
1637061008,3,十勝総合振興局芽室町,西七条８丁目,0,,,34,-,3,7,1,3,-,1,4,5,1,6,3
1637061009,3,十勝総合振興局芽室町,西七条９丁目,0,,,32,1,2,3,1,6,-,1,8,3,2,5,-
16370620,2,十勝総合振興局芽室町,西六条,0,,,127,8,15,11,7,9,3,8,26,8,3,18,11
1637062002,3,十勝総合振興局芽室町,西六条２丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637062003,3,十勝総合振興局芽室町,西六条３丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637062004,3,十勝総合振興局芽室町,西六条４丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637062005,3,十勝総合振興局芽室町,西六条５丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1637062006,3,十勝総合振興局芽室町,西六条６丁目,0,,,16,1,4,2,-,1,-,2,2,-,-,2,2
1637062007,3,十勝総合振興局芽室町,西六条７丁目,0,,,27,-,3,4,3,2,1,2,8,1,1,1,1
1637062008,3,十勝総合振興局芽室町,西六条８丁目,0,,,48,4,3,2,3,3,1,2,11,3,1,11,4
1637062009,3,十勝総合振興局芽室町,西六条９丁目,0,,,36,3,5,3,1,3,1,2,5,4,1,4,4
1638,1,十勝総合振興局中札内村,,0,,,2109,57,283,281,117,212,42,609,242,67,28,167,4
16380020,2,十勝総合振興局中札内村,元大正,0,,,31,-,1,3,-,4,-,17,5,-,1,-,-
16380050,2,十勝総合振興局中札内村,東戸蔦,0,,,52,1,1,4,2,2,-,39,1,1,-,1,-
16380060,2,十勝総合振興局中札内村,新札内,0,,,34,-,1,1,-,-,-,32,-,-,-,-,-
16380070,2,十勝総合振興局中札内村,新生,0,,,49,-,-,3,1,6,-,33,1,4,1,-,-
16380080,2,十勝総合振興局中札内村,興和,0,,,18,-,2,-,-,-,-,14,1,-,-,1,-
16380090,2,十勝総合振興局中札内村,共栄,0,,,44,-,1,1,2,2,-,35,2,-,-,1,-
16380100,2,十勝総合振興局中札内村,協和,0,,,64,2,2,3,2,1,2,49,2,-,-,1,-
16380110,2,十勝総合振興局中札内村,大通北,0,,,77,8,8,12,3,13,3,1,10,4,1,14,-
1638011001,3,十勝総合振興局中札内村,大通北１丁目,0,,,10,-,1,4,1,3,1,-,-,-,-,-,-
1638011002,3,十勝総合振興局中札内村,大通北２丁目,0,,,14,-,1,2,-,3,1,1,2,2,-,2,-
1638011003,3,十勝総合振興局中札内村,大通北３丁目,1,,11004,17,6,2,2,-,1,-,-,2,-,-,4,-
1638011004,3,十勝総合振興局中札内村,大通北４丁目,2,11003,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638011005,3,十勝総合振興局中札内村,大通北５丁目,0,,,11,1,1,2,-,1,-,-,3,1,-,2,-
1638011006,3,十勝総合振興局中札内村,大通北６丁目,2,11007,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638011007,3,十勝総合振興局中札内村,大通北７丁目,1,,011006;011008,25,1,3,2,2,5,1,-,3,1,1,6,-
1638011008,3,十勝総合振興局中札内村,大通北８丁目,2,11007,,X,X,X,X,X,X,X,X,X,X,X,X,X
16380120,2,十勝総合振興局中札内村,大通南,0,,,75,4,8,14,6,14,2,5,10,4,2,6,-
1638012001,3,十勝総合振興局中札内村,大通南１丁目,0,,,11,-,1,5,-,2,-,1,2,-,-,-,-
1638012002,3,十勝総合振興局中札内村,大通南２丁目,0,,,9,1,-,1,2,2,-,1,1,-,-,1,-
1638012003,3,十勝総合振興局中札内村,大通南３丁目,0,,,9,-,-,2,1,2,1,-,1,-,1,1,-
1638012004,3,十勝総合振興局中札内村,大通南４丁目,0,,,28,-,6,4,2,6,1,-,4,2,1,2,-
1638012005,3,十勝総合振興局中札内村,大通南５丁目,1,,12006,18,3,1,2,1,2,-,3,2,2,-,2,-
1638012006,3,十勝総合振興局中札内村,大通南６丁目,2,12005,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638012007,3,十勝総合振興局中札内村,大通南７丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638012008,3,十勝総合振興局中札内村,大通南８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16380130,2,十勝総合振興局中札内村,西１条北,0,,,36,3,2,8,5,1,-,2,7,2,-,6,-
1638013001,3,十勝総合振興局中札内村,西１条北１丁目,2,13002,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638013002,3,十勝総合振興局中札内村,西１条北２丁目,1,,13001,9,-,1,1,2,-,-,-,1,1,-,3,-
1638013003,3,十勝総合振興局中札内村,西１条北３丁目,0,,,4,-,1,-,-,1,-,-,-,-,-,2,-
1638013004,3,十勝総合振興局中札内村,西１条北４丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638013005,3,十勝総合振興局中札内村,西１条北５丁目,1,,013006;013007,23,3,-,7,3,-,-,2,6,1,-,1,-
1638013006,3,十勝総合振興局中札内村,西１条北６丁目,2,13005,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638013007,3,十勝総合振興局中札内村,西１条北７丁目,2,13005,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638013008,3,十勝総合振興局中札内村,西１条北８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638013009,3,十勝総合振興局中札内村,西１条北９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16380140,2,十勝総合振興局中札内村,西１条南,0,,,57,2,7,15,4,4,1,4,9,2,-,8,1
1638014001,3,十勝総合振興局中札内村,西１条南１丁目,2,14002,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638014002,3,十勝総合振興局中札内村,西１条南２丁目,1,,14001,18,-,4,4,2,-,1,3,1,1,-,2,-
1638014003,3,十勝総合振興局中札内村,西１条南３丁目,0,,,21,1,1,6,1,1,-,1,5,1,-,3,1
1638014004,3,十勝総合振興局中札内村,西１条南４丁目,0,,,5,-,1,3,-,-,-,-,-,-,-,1,-
1638014005,3,十勝総合振興局中札内村,西１条南５丁目,0,,,13,1,1,2,1,3,-,-,3,-,-,2,-
16380150,2,十勝総合振興局中札内村,西２条北,0,,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638015001,3,十勝総合振興局中札内村,西２条北１丁目,2,16002,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638015005,3,十勝総合振興局中札内村,西２条北５丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638015007,3,十勝総合振興局中札内村,西２条北７丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638015008,3,十勝総合振興局中札内村,西２条北８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16380160,2,十勝総合振興局中札内村,西２条南,0,,,61,-,3,5,5,7,1,13,10,5,-,12,-
1638016001,3,十勝総合振興局中札内村,西２条南１丁目,2,16002,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638016002,3,十勝総合振興局中札内村,西２条南２丁目,1,,015001;016001,13,-,2,2,-,-,-,5,1,-,-,3,-
1638016003,3,十勝総合振興局中札内村,西２条南３丁目,0,,,6,-,1,1,-,1,-,2,1,-,-,-,-
1638016004,3,十勝総合振興局中札内村,西２条南４丁目,2,260,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638016005,3,十勝総合振興局中札内村,西２条南５丁目,2,260,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638016006,3,十勝総合振興局中札内村,西２条南６丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638016007,3,十勝総合振興局中札内村,西２条南７丁目,0,,,20,-,-,2,2,4,1,5,5,1,-,-,-
1638016008,3,十勝総合振興局中札内村,西２条南８丁目,0,,,22,-,-,-,3,2,-,1,3,4,-,9,-
16380170,2,十勝総合振興局中札内村,東１条北,0,,,197,3,41,49,15,20,8,17,15,6,5,18,-
1638017001,3,十勝総合振興局中札内村,東１条北１丁目,0,,,5,-,1,1,-,1,-,-,-,1,-,1,-
1638017002,3,十勝総合振興局中札内村,東１条北２丁目,0,,,39,-,5,7,3,5,3,6,3,-,4,3,-
1638017003,3,十勝総合振興局中札内村,東１条北３丁目,0,,,99,1,22,29,8,9,2,7,9,2,1,9,-
1638017004,3,十勝総合振興局中札内村,東１条北４丁目,0,,,22,-,4,5,3,3,-,2,1,2,-,2,-
1638017005,3,十勝総合振興局中札内村,東１条北５丁目,0,,,12,1,1,6,-,1,-,1,-,-,-,2,-
1638017006,3,十勝総合振興局中札内村,東１条北６丁目,1,,17007,20,1,8,1,1,1,3,1,2,1,-,1,-
1638017007,3,十勝総合振興局中札内村,東１条北７丁目,2,17006,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638017008,3,十勝総合振興局中札内村,東１条北８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638017009,3,十勝総合振興局中札内村,東１条北９丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16380180,2,十勝総合振興局中札内村,東１条南,0,,,51,-,6,14,8,10,1,2,3,2,3,2,-
1638018001,3,十勝総合振興局中札内村,東１条南１丁目,0,,,3,-,-,2,-,-,-,1,-,-,-,-,-
1638018002,3,十勝総合振興局中札内村,東１条南２丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638018003,3,十勝総合振興局中札内村,東１条南３丁目,0,,,9,-,-,-,2,5,-,-,-,1,1,-,-
1638018004,3,十勝総合振興局中札内村,東１条南４丁目,0,,,14,-,2,5,1,1,-,-,1,1,2,1,-
1638018005,3,十勝総合振興局中札内村,東１条南５丁目,0,,,25,-,4,7,5,4,1,1,2,-,-,1,-
1638018006,3,十勝総合振興局中札内村,東１条南６丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638018007,3,十勝総合振興局中札内村,東１条南７丁目,2,22005,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638018008,3,十勝総合振興局中札内村,東１条南８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16380190,2,十勝総合振興局中札内村,東２条北,0,,,201,5,25,40,17,29,4,23,24,8,3,23,-
1638019001,3,十勝総合振興局中札内村,東２条北１丁目,0,,,7,-,1,3,-,2,-,1,-,-,-,-,-
1638019002,3,十勝総合振興局中札内村,東２条北２丁目,0,,,54,-,3,5,5,10,-,6,13,2,2,8,-
1638019003,3,十勝総合振興局中札内村,東２条北３丁目,0,,,38,3,6,15,2,5,1,3,1,-,-,2,-
1638019004,3,十勝総合振興局中札内村,東２条北４丁目,0,,,12,1,3,1,2,1,1,-,2,-,-,1,-
1638019005,3,十勝総合振興局中札内村,東２条北５丁目,0,,,23,-,1,7,3,6,-,-,3,-,-,3,-
1638019006,3,十勝総合振興局中札内村,東２条北６丁目,0,,,27,-,1,3,2,4,2,6,2,2,-,5,-
1638019007,3,十勝総合振興局中札内村,東２条北７丁目,0,,,40,1,10,6,3,1,-,7,3,4,1,4,-
1638019008,3,十勝総合振興局中札内村,東２条北８丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16380200,2,十勝総合振興局中札内村,東２条南,0,,,63,2,9,13,3,7,5,3,14,-,-,7,-
1638020001,3,十勝総合振興局中札内村,東２条南１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638020002,3,十勝総合振興局中札内村,東２条南２丁目,0,,,9,-,1,-,1,1,-,-,4,-,-,2,-
1638020003,3,十勝総合振興局中札内村,東２条南３丁目,0,,,29,-,3,7,1,3,4,2,6,-,-,3,-
1638020004,3,十勝総合振興局中札内村,東２条南４丁目,0,,,10,-,2,2,-,1,-,1,2,-,-,2,-
1638020005,3,十勝総合振興局中札内村,東２条南５丁目,0,,,15,2,3,4,1,2,1,-,2,-,-,-,-
16380210,2,十勝総合振興局中札内村,東３条北,0,,,168,10,36,24,8,20,2,9,27,10,4,16,2
1638021001,3,十勝総合振興局中札内村,東３条北１丁目,0,,,67,6,12,7,4,5,-,5,16,4,2,5,1
1638021002,3,十勝総合振興局中札内村,東３条北２丁目,0,,,52,3,21,9,3,9,1,-,1,1,-,3,1
1638021003,3,十勝総合振興局中札内村,東３条北３丁目,0,,,49,1,3,8,1,6,1,4,10,5,2,8,-
16380220,2,十勝総合振興局中札内村,東３条南,0,,,129,-,12,9,7,19,2,18,33,5,3,20,1
1638022001,3,十勝総合振興局中札内村,東３条南１丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638022002,3,十勝総合振興局中札内村,東３条南２丁目,0,,,42,-,-,3,3,9,-,5,12,3,1,5,1
1638022003,3,十勝総合振興局中札内村,東３条南３丁目,0,,,20,-,2,1,1,2,-,2,7,1,-,4,-
1638022004,3,十勝総合振興局中札内村,東３条南４丁目,0,,,30,-,3,1,1,3,2,3,11,-,-,6,-
1638022005,3,十勝総合振興局中札内村,東３条南５丁目,1,,018007;024005;024006,37,-,7,4,2,5,-,8,3,1,2,5,-
16380230,2,十勝総合振興局中札内村,東４条北,0,,,14,4,1,2,-,2,-,1,3,-,-,1,-
1638023001,3,十勝総合振興局中札内村,東４条北１丁目,0,,,14,4,1,2,-,2,-,1,3,-,-,1,-
1638023002,3,十勝総合振興局中札内村,東４条北２丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
16380240,2,十勝総合振興局中札内村,東４条南,0,,,10,-,2,3,2,-,-,-,1,1,-,1,-
1638024001,3,十勝総合振興局中札内村,東４条南１丁目,2,24002,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638024002,3,十勝総合振興局中札内村,東４条南２丁目,1,,24001,10,-,2,3,2,-,-,-,1,1,-,1,-
1638024003,3,十勝総合振興局中札内村,東４条南３丁目,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-
1638024005,3,十勝総合振興局中札内村,東４条南５丁目,2,22005,,X,X,X,X,X,X,X,X,X,X,X,X,X
1638024006,3,十勝総合振興局中札内村,東４条南６丁目,2,22005,,X,X,X,X,X,X,X,X,X,X,X,X,X
