KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000851001,T000851002,T000851003,T000851004,T000851005,T000851006,T000851007,T000851008,T000851009
,,,,,,,一般世帯総数,　親族世帯,　核家族世帯,　　うち夫婦のみの世帯,　　うち夫婦と子供から成る世帯,　核家族以外の世帯,　６歳未満世帯員のいる一般世帯総数,　１８歳未満世帯員のいる一般世帯総数,　６５歳以上世帯員のいる一般世帯総数
1101790513,3,札幌市中央区,北五条西１３丁目,0,,,114,37,37,20,12,-,2,9,43
1101790514,3,札幌市中央区,北五条西１４丁目,0,,,47,6,6,4,1,-,-,-,4
1101790515,3,札幌市中央区,北五条西１５丁目,0,,,250,111,106,49,38,5,7,21,94
1101790516,3,札幌市中央区,北五条西１６丁目,0,,,178,71,65,26,28,6,14,27,33
1101790517,3,札幌市中央区,北五条西１７丁目,0,,,197,51,47,22,18,4,13,14,15
1101790518,3,札幌市中央区,北五条西１８丁目,0,,,194,55,52,23,14,3,8,17,34
1101790519,3,札幌市中央区,北五条西１９丁目,0,,,222,72,66,38,14,6,4,16,44
1101790520,3,札幌市中央区,北五条西２０丁目,0,,,214,65,59,25,21,6,6,21,35
1101790521,3,札幌市中央区,北五条西２１丁目,0,,,98,51,49,24,21,2,12,20,23
1101790522,3,札幌市中央区,北五条西２２丁目,0,,,97,22,20,10,7,2,3,6,9
1101790523,3,札幌市中央区,北五条西２３丁目,0,,,253,142,134,42,71,8,16,65,58
1101790524,3,札幌市中央区,北五条西２４丁目,0,,,184,97,91,23,58,6,34,54,28
1101790525,3,札幌市中央区,北五条西２５丁目,0,,,134,33,31,13,11,2,6,10,23
1101790526,3,札幌市中央区,北五条西２６丁目,0,,,12,6,5,2,2,1,-,2,4
1101790527,3,札幌市中央区,北五条西２７丁目,0,,,87,32,30,8,14,2,5,11,24
1101790528,3,札幌市中央区,北五条西２８丁目,0,,,44,9,8,3,1,1,2,4,6
1101790529,3,札幌市中央区,北五条西２９丁目,0,,,210,88,84,46,20,4,8,19,115
11017906,2,札幌市中央区,北六条西,0,,,3172,1156,1086,487,374,70,136,349,690
1101790610,3,札幌市中央区,北六条西１０丁目,0,,,194,47,47,24,20,-,4,14,14
1101790611,3,札幌市中央区,北六条西１１丁目,0,,,181,57,54,24,18,3,7,16,27
1101790612,3,札幌市中央区,北六条西１２丁目,0,,,154,87,85,38,35,2,16,35,42
1101790613,3,札幌市中央区,北六条西１３丁目,0,,,113,19,13,9,4,6,4,5,10
1101790614,3,札幌市中央区,北六条西１４丁目,0,,,96,65,59,29,24,6,11,23,23
1101790615,3,札幌市中央区,北六条西１５丁目,0,,,40,12,11,5,2,1,-,2,11
1101790616,3,札幌市中央区,北六条西１６丁目,0,,,258,121,115,54,39,6,10,33,72
1101790617,3,札幌市中央区,北六条西１７丁目,0,,,18,9,9,8,1,-,-,-,9
1101790618,3,札幌市中央区,北六条西１８丁目,0,,,71,19,13,6,4,6,2,8,17
1101790619,3,札幌市中央区,北六条西１９丁目,0,,,120,49,49,20,20,-,12,19,13
1101790620,3,札幌市中央区,北六条西２０丁目,0,,,189,41,38,18,9,3,8,13,12
1101790621,3,札幌市中央区,北六条西２１丁目,0,,,92,32,27,12,9,5,2,6,24
1101790622,3,札幌市中央区,北六条西２２丁目,0,,,98,60,57,27,19,3,5,11,49
1101790623,3,札幌市中央区,北六条西２３丁目,0,,,97,40,39,18,13,1,1,9,28
1101790624,3,札幌市中央区,北六条西２４丁目,0,,,177,101,96,34,36,5,9,36,34
1101790625,3,札幌市中央区,北六条西２５丁目,0,,,478,117,110,48,38,7,18,37,79
1101790626,3,札幌市中央区,北六条西２６丁目,0,,,406,75,69,28,14,6,9,23,60
1101790627,3,札幌市中央区,北六条西２７丁目,0,,,164,91,89,41,36,2,7,27,59
1101790628,3,札幌市中央区,北六条西２８丁目,0,,,226,114,106,44,33,8,11,32,107
11017907,2,札幌市中央区,北七条西,0,,,2315,1204,1137,472,500,67,201,404,584
1101790711,3,札幌市中央区,北七条西１１丁目,0,,,62,25,25,12,11,-,7,9,13
1101790712,3,札幌市中央区,北七条西１２丁目,0,,,316,195,179,80,76,16,40,60,88
1101790713,3,札幌市中央区,北七条西１３丁目,0,,,80,62,59,31,22,3,10,22,24
1101790714,3,札幌市中央区,北七条西１４丁目,0,,,191,97,87,39,26,10,6,15,101
1101790715,3,札幌市中央区,北七条西１５丁目,0,,,142,84,82,38,36,2,16,29,55
1101790716,3,札幌市中央区,北七条西１６丁目,0,,,247,152,148,57,67,4,13,45,72
1101790717,3,札幌市中央区,北七条西１７丁目,0,,,100,39,36,10,19,3,13,14,25
1101790718,3,札幌市中央区,北七条西１８丁目,0,,,41,17,16,8,5,1,-,-,9
1101790719,3,札幌市中央区,北七条西１９丁目,0,,,150,49,47,19,19,2,14,22,12
1101790720,3,札幌市中央区,北七条西２０丁目,0,,,72,33,30,17,11,3,6,10,8
1101790721,3,札幌市中央区,北七条西２１丁目,0,,,122,39,36,14,17,3,13,16,17
1101790722,3,札幌市中央区,北七条西２２丁目,0,,,130,66,63,20,34,3,11,27,24
1101790723,3,札幌市中央区,北七条西２３丁目,0,,,96,69,68,25,36,1,8,29,16
1101790724,3,札幌市中央区,北七条西２４丁目,0,,,176,65,61,27,26,4,7,20,36
1101790725,3,札幌市中央区,北七条西２５丁目,0,,,164,111,106,40,59,5,22,49,41
1101790726,3,札幌市中央区,北七条西２６丁目,0,,,101,46,42,13,18,4,3,16,22
1101790727,3,札幌市中央区,北七条西２７丁目,0,,,125,55,52,22,18,3,12,21,21
11017908,2,札幌市中央区,北八条西,0,,,1270,637,617,250,286,20,75,207,380
1101790812,3,札幌市中央区,北八条西１２丁目,0,,,-,-,-,-,-,-,-,-,-
1101790813,3,札幌市中央区,北八条西１３丁目,0,,,109,84,80,35,39,4,3,30,39
1101790814,3,札幌市中央区,北八条西１４丁目,0,,,83,63,61,24,32,2,16,32,17
1101790815,3,札幌市中央区,北八条西１５丁目,0,,,158,100,99,52,34,1,10,23,69
1101790816,3,札幌市中央区,北八条西１６丁目,0,,,115,77,75,30,37,2,4,16,75
1101790817,3,札幌市中央区,北八条西１７丁目,0,,,-,-,-,-,-,-,-,-,-
1101790818,3,札幌市中央区,北八条西１８丁目,0,,,100,13,13,4,7,-,4,7,7
1101790819,3,札幌市中央区,北八条西１９丁目,0,,,88,30,28,11,11,2,6,9,14
1101790820,3,札幌市中央区,北八条西２０丁目,0,,,78,7,7,2,3,-,-,1,10
1101790821,3,札幌市中央区,北八条西２１丁目,0,,,77,47,45,17,22,2,9,17,28
1101790822,3,札幌市中央区,北八条西２２丁目,0,,,108,83,83,25,44,-,5,30,29
1101790823,3,札幌市中央区,北八条西２３丁目,0,,,95,23,21,9,12,2,4,9,16
1101790824,3,札幌市中央区,北八条西２４丁目,0,,,94,39,39,9,23,-,5,11,32
1101790825,3,札幌市中央区,北八条西２５丁目,0,,,34,11,8,1,6,3,1,5,8
1101790826,3,札幌市中央区,北八条西２６丁目,0,,,131,60,58,31,16,2,8,17,36
11017909,2,札幌市中央区,北九条西,0,,,1475,895,863,357,388,32,141,330,412
1101790913,3,札幌市中央区,北九条西１３丁目,0,,,-,-,-,-,-,-,-,-,-
1101790914,3,札幌市中央区,北九条西１４丁目,0,,,-,-,-,-,-,-,-,-,-
1101790915,3,札幌市中央区,北九条西１５丁目,0,,,167,130,126,49,64,4,42,64,25
1101790916,3,札幌市中央区,北九条西１６丁目,0,,,222,167,162,72,65,5,14,41,106
1101790917,3,札幌市中央区,北九条西１７丁目,0,,,174,112,107,61,39,5,8,26,94
1101790918,3,札幌市中央区,北九条西１８丁目,0,,,102,44,41,15,19,3,5,18,17
1101790919,3,札幌市中央区,北九条西１９丁目,0,,,158,43,41,18,15,2,13,18,18
1101790920,3,札幌市中央区,北九条西２０丁目,0,,,147,89,86,27,48,3,14,44,21
1101790921,3,札幌市中央区,北九条西２１丁目,1,,790922,87,49,48,24,14,1,2,9,22
1101790922,3,札幌市中央区,北九条西２２丁目,2,790921,,X,X,X,X,X,X,X,X,X
1101790923,3,札幌市中央区,北九条西２３丁目,0,,,106,71,70,28,29,1,10,28,41
1101790924,3,札幌市中央区,北九条西２４丁目,0,,,312,190,182,63,95,8,33,82,68
11017910,2,札幌市中央区,北十条西,0,,,734,459,438,174,192,21,66,167,198
1101791014,3,札幌市中央区,北十条西１４丁目,0,,,-,-,-,-,-,-,-,-,-
1101791015,3,札幌市中央区,北十条西１５丁目,0,,,313,230,222,93,94,8,43,80,107
1101791016,3,札幌市中央区,北十条西１６丁目,0,,,17,4,4,1,2,-,1,1,3
1101791017,3,札幌市中央区,北十条西１７丁目,0,,,6,6,5,2,1,1,-,2,2
1101791018,3,札幌市中央区,北十条西１８丁目,0,,,131,91,87,38,33,4,2,24,39
1101791019,3,札幌市中央区,北十条西１９丁目,0,,,37,9,8,2,4,1,3,5,4
1101791020,3,札幌市中央区,北十条西２０丁目,0,,,41,15,13,3,3,2,-,4,11
1101791021,3,札幌市中央区,北十条西２１丁目,0,,,57,9,8,6,2,1,1,1,7
1101791022,3,札幌市中央区,北十条西２２丁目,0,,,5,5,5,3,2,-,-,1,3
1101791023,3,札幌市中央区,北十条西２３丁目,0,,,23,10,8,3,5,2,3,6,-
1101791024,3,札幌市中央区,北十条西２４丁目,0,,,104,80,78,23,46,2,13,43,22
11017911,2,札幌市中央区,北十一条西,0,,,744,461,437,200,207,24,87,182,212
1101791113,3,札幌市中央区,北十一条西１３丁目,0,,,21,-,-,-,-,-,-,-,-
1101791114,3,札幌市中央区,北十一条西１４丁目,0,,,292,202,186,97,67,16,12,61,158
1101791115,3,札幌市中央区,北十一条西１５丁目,0,,,98,12,10,7,3,2,-,2,9
1101791116,3,札幌市中央区,北十一条西１６丁目,0,,,-,-,-,-,-,-,-,-,-
1101791117,3,札幌市中央区,北十一条西１７丁目,0,,,87,48,44,18,23,4,7,19,20
1101791118,3,札幌市中央区,北十一条西１８丁目,0,,,166,153,153,57,95,-,65,90,-
1101791119,3,札幌市中央区,北十一条西１９丁目,0,,,-,-,-,-,-,-,-,-,-
1101791120,3,札幌市中央区,北十一条西２０丁目,0,,,17,7,7,5,1,-,1,1,2
1101791121,3,札幌市中央区,北十一条西２１丁目,0,,,17,8,7,1,5,1,2,3,7
1101791122,3,札幌市中央区,北十一条西２２丁目,0,,,-,-,-,-,-,-,-,-,-
1101791123,3,札幌市中央区,北十一条西２３丁目,1,,791124,46,31,30,15,13,1,-,6,16
1101791124,3,札幌市中央区,北十一条西２４丁目,2,791123,,X,X,X,X,X,X,X,X,X
11017912,2,札幌市中央区,北十二条西,0,,,738,388,366,146,174,22,86,139,171
1101791215,3,札幌市中央区,北十二条西１５丁目,0,,,309,188,175,66,86,13,51,78,58
1101791216,3,札幌市中央区,北十二条西１６丁目,0,,,169,30,27,14,6,3,4,7,18
1101791217,3,札幌市中央区,北十二条西１７丁目,0,,,165,116,111,54,47,5,10,24,60
1101791218,3,札幌市中央区,北十二条西１８丁目,0,,,43,39,39,6,32,-,21,29,3
1101791219,3,札幌市中央区,北十二条西１９丁目,0,,,-,-,-,-,-,-,-,-,-
1101791220,3,札幌市中央区,北十二条西２０丁目,0,,,-,-,-,-,-,-,-,-,-
1101791223,3,札幌市中央区,北十二条西２３丁目,0,,,52,15,14,6,3,1,-,1,32
11017913,2,札幌市中央区,北十三条西,0,,,524,213,196,77,82,17,54,83,110
1101791315,3,札幌市中央区,北十三条西１５丁目,0,,,267,99,89,36,36,10,13,28,80
1101791316,3,札幌市中央区,北十三条西１６丁目,1,,791317,217,79,73,30,26,6,21,33,26
1101791317,3,札幌市中央区,北十三条西１７丁目,2,791316,,X,X,X,X,X,X,X,X,X
1101791318,3,札幌市中央区,北十三条西１８丁目,0,,,40,35,34,11,20,1,20,22,4
1101791319,3,札幌市中央区,北十三条西１９丁目,0,,,-,-,-,-,-,-,-,-,-
11017914,2,札幌市中央区,北十四条西,0,,,374,169,159,78,62,10,25,40,130
1101791415,3,札幌市中央区,北十四条西１５丁目,0,,,338,157,147,73,57,10,23,37,111
1101791418,3,札幌市中央区,北十四条西１８丁目,0,,,36,12,12,5,5,-,2,3,19
1101791420,3,札幌市中央区,北十四条西２０丁目,0,,,-,-,-,-,-,-,-,-,-
11017915,2,札幌市中央区,北十五条西,0,,,229,60,56,17,25,4,14,20,42
1101791515,3,札幌市中央区,北十五条西１５丁目,0,,,229,60,56,17,25,4,14,20,42
1101791519,3,札幌市中央区,北十五条西１９丁目,0,,,-,-,-,-,-,-,-,-,-
11017916,2,札幌市中央区,北十六条西,0,,,100,49,43,19,19,6,11,19,26
1101791615,3,札幌市中央区,北十六条西１５丁目,0,,,81,36,31,12,14,5,9,15,22
1101791616,3,札幌市中央区,北十六条西１６丁目,0,,,-,-,-,-,-,-,-,-,-
1101791620,3,札幌市中央区,北十六条西２０丁目,0,,,-,-,-,-,-,-,-,-,-
1101791621,3,札幌市中央区,北十六条西２１丁目,0,,,19,13,12,7,5,1,2,4,4
11017917,2,札幌市中央区,北十七条西,0,,,76,34,33,12,12,1,4,12,29
11017918,2,札幌市中央区,北十八条西,0,,,77,36,34,15,13,2,5,11,15
11017920,2,札幌市中央区,北二十条西,0,,,103,67,60,25,24,7,11,14,55
11017921,2,札幌市中央区,北二十一条西,0,,,192,114,111,49,38,3,6,22,76
11017922,2,札幌市中央区,北二十二条西,0,,,-,-,-,-,-,-,-,-,-
1102,1,札幌市北区,,0,,,133477,75930,70121,26738,31744,5809,9519,24816,45332
11020101,2,札幌市北区,新川一条,0,,,548,387,352,111,166,35,57,139,203
1102010101,3,札幌市北区,新川一条１丁目,0,,,34,18,15,6,7,3,3,8,10
1102010102,3,札幌市北区,新川一条２丁目,0,,,172,125,111,33,56,14,15,47,64
1102010103,3,札幌市北区,新川一条３丁目,0,,,88,74,71,22,35,3,11,23,31
1102010104,3,札幌市北区,新川一条４丁目,0,,,99,66,60,19,24,6,10,23,42
1102010105,3,札幌市北区,新川一条５丁目,0,,,79,46,41,13,16,5,10,26,24
1102010106,3,札幌市北区,新川一条６丁目,0,,,76,58,54,18,28,4,8,12,32
11020102,2,札幌市北区,新川二条,0,,,2045,1472,1339,504,562,133,184,466,882
1102010201,3,札幌市北区,新川二条１丁目,0,,,106,63,59,13,18,4,5,18,38
1102010202,3,札幌市北区,新川二条２丁目,0,,,235,133,121,40,52,12,14,38,98
1102010203,3,札幌市北区,新川二条３丁目,0,,,194,143,136,53,49,7,16,46,87
1102010204,3,札幌市北区,新川二条４丁目,0,,,230,158,142,51,62,16,29,58,93
1102010205,3,札幌市北区,新川二条５丁目,0,,,311,234,218,86,94,16,25,71,115
1102010206,3,札幌市北区,新川二条６丁目,0,,,227,158,139,61,43,19,16,40,110
1102010207,3,札幌市北区,新川二条７丁目,0,,,39,19,16,6,4,3,3,7,9
1102010208,3,札幌市北区,新川二条８丁目,0,,,125,95,84,36,30,11,9,17,75
1102010209,3,札幌市北区,新川二条９丁目,0,,,124,92,83,27,44,9,21,34,43
1102010210,3,札幌市北区,新川二条１０丁目,0,,,99,78,72,24,37,6,10,31,30
1102010211,3,札幌市北区,新川二条１１丁目,0,,,161,136,122,46,61,14,20,50,77
1102010212,3,札幌市北区,新川二条１２丁目,0,,,120,100,92,30,48,8,15,42,58
1102010213,3,札幌市北区,新川二条１３丁目,0,,,74,63,55,31,20,8,1,14,49
11020103,2,札幌市北区,新川三条,0,,,2195,1647,1515,605,632,132,145,445,1024
1102010301,3,札幌市北区,新川三条１丁目,0,,,119,80,75,26,25,5,9,21,44
1102010302,3,札幌市北区,新川三条２丁目,0,,,159,101,97,33,45,4,12,34,53
1102010303,3,札幌市北区,新川三条３丁目,0,,,161,138,132,49,64,6,12,34,67
1102010304,3,札幌市北区,新川三条４丁目,0,,,227,149,139,52,61,10,14,44,97
1102010305,3,札幌市北区,新川三条５丁目,0,,,201,127,116,43,50,11,9,33,82
1102010306,3,札幌市北区,新川三条６丁目,0,,,79,56,52,26,16,4,3,13,51
1102010307,3,札幌市北区,新川三条７丁目,0,,,63,56,49,9,30,7,7,31,20
1102010308,3,札幌市北区,新川三条８丁目,0,,,116,91,85,38,33,6,5,22,54
1102010309,3,札幌市北区,新川三条９丁目,0,,,75,61,55,25,20,6,6,13,40
1102010310,3,札幌市北区,新川三条１０丁目,0,,,96,68,53,17,23,15,6,15,48
1102010311,3,札幌市北区,新川三条１１丁目,0,,,159,130,120,68,41,10,6,22,96
1102010312,3,札幌市北区,新川三条１２丁目,0,,,152,129,115,49,52,14,12,31,90
1102010313,3,札幌市北区,新川三条１３丁目,0,,,190,137,130,56,35,7,13,46,90
1102010314,3,札幌市北区,新川三条１４丁目,0,,,163,124,114,41,56,10,13,42,79
1102010315,3,札幌市北区,新川三条１５丁目,0,,,143,125,114,43,51,11,13,33,52
1102010316,3,札幌市北区,新川三条１６丁目,0,,,92,75,69,30,30,6,5,11,61
1102010317,3,札幌市北区,新川三条１７丁目,0,,,-,-,-,-,-,-,-,-,-
1102010318,3,札幌市北区,新川三条１８丁目,0,,,-,-,-,-,-,-,-,-,-
1102010319,3,札幌市北区,新川三条１９丁目,0,,,-,-,-,-,-,-,-,-,-
1102010320,3,札幌市北区,新川三条２０丁目,0,,,-,-,-,-,-,-,-,-,-
11020104,2,札幌市北区,新川四条,0,,,1991,1541,1375,515,646,166,137,465,961
1102010401,3,札幌市北区,新川四条１丁目,0,,,50,29,27,14,8,2,2,11,18
1102010402,3,札幌市北区,新川四条２丁目,0,,,165,97,93,42,32,4,9,21,66
1102010403,3,札幌市北区,新川四条３丁目,0,,,100,77,66,23,31,11,11,24,55
1102010404,3,札幌市北区,新川四条４丁目,0,,,123,92,77,23,37,15,20,36,58
1102010405,3,札幌市北区,新川四条５丁目,0,,,58,44,41,13,23,3,1,13,30
1102010406,3,札幌市北区,新川四条６丁目,0,,,45,37,31,17,10,6,1,3,35
1102010407,3,札幌市北区,新川四条７丁目,0,,,110,86,74,36,27,12,4,23,70
1102010408,3,札幌市北区,新川四条８丁目,0,,,157,126,108,40,54,18,7,30,94
1102010409,3,札幌市北区,新川四条９丁目,0,,,105,80,71,30,25,9,9,26,35
1102010410,3,札幌市北区,新川四条１０丁目,0,,,70,49,44,16,24,5,6,19,35
1102010411,3,札幌市北区,新川四条１１丁目,0,,,126,101,96,33,48,5,10,40,55
1102010412,3,札幌市北区,新川四条１２丁目,0,,,159,128,111,51,48,17,10,28,99
1102010413,3,札幌市北区,新川四条１３丁目,0,,,183,153,141,54,70,12,10,52,93
1102010414,3,札幌市北区,新川四条１４丁目,0,,,76,60,47,14,25,13,6,19,43
1102010415,3,札幌市北区,新川四条１５丁目,0,,,101,83,74,29,32,9,6,16,59
1102010416,3,札幌市北区,新川四条１６丁目,0,,,137,112,103,33,50,9,9,38,54
1102010417,3,札幌市北区,新川四条１７丁目,0,,,66,51,45,12,24,6,2,13,22
1102010418,3,札幌市北区,新川四条１８丁目,0,,,105,91,85,22,51,6,7,33,27
1102010419,3,札幌市北区,新川四条１９丁目,0,,,55,45,41,13,27,4,7,20,13
1102010420,3,札幌市北区,新川四条２０丁目,0,,,-,-,-,-,-,-,-,-,-
11020105,2,札幌市北区,新川五条,0,,,1215,848,762,275,354,86,75,247,531
1102010501,3,札幌市北区,新川五条１丁目,0,,,158,96,83,33,38,13,19,34,47
1102010502,3,札幌市北区,新川五条２丁目,0,,,225,139,126,37,57,13,14,45,101
1102010503,3,札幌市北区,新川五条３丁目,0,,,372,266,244,84,123,22,16,67,142
1102010504,3,札幌市北区,新川五条４丁目,0,,,77,40,32,11,13,8,4,13,40
1102010505,3,札幌市北区,新川五条５丁目,0,,,129,100,93,39,39,7,10,25,74
1102010506,3,札幌市北区,新川五条６丁目,0,,,146,117,103,46,39,14,9,30,87
1102010514,3,札幌市北区,新川五条１４丁目,0,,,-,-,-,-,-,-,-,-,-
1102010515,3,札幌市北区,新川五条１５丁目,0,,,-,-,-,-,-,-,-,-,-
1102010516,3,札幌市北区,新川五条１６丁目,0,,,108,90,81,25,45,9,3,33,40
1102010520,3,札幌市北区,新川五条２０丁目,0,,,-,-,-,-,-,-,-,-,-
11020106,2,札幌市北区,新川六条,0,,,415,321,302,93,153,19,33,137,132
1102010614,3,札幌市北区,新川六条１４丁目,0,,,76,69,65,15,39,4,4,38,9
1102010615,3,札幌市北区,新川六条１５丁目,0,,,247,180,166,71,63,14,10,40,117
1102010616,3,札幌市北区,新川六条１６丁目,1,,107,92,72,71,7,51,1,19,59,6
1102010620,3,札幌市北区,新川六条２０丁目,0,,,-,-,-,-,-,-,-,-,-
11020107,2,札幌市北区,新川七条,2,10616,,X,X,X,X,X,X,X,X,X
11020108,2,札幌市北区,新川八条,0,,,60,55,47,9,34,8,7,29,25
11020200,2,札幌市北区,新川,0,,,16,11,9,6,2,2,1,1,8
11020301,2,札幌市北区,新琴似一条,0,,,1991,1457,1322,533,571,135,169,443,986
1102030101,3,札幌市北区,新琴似一条１丁目,0,,,39,30,28,11,10,2,4,9,19
1102030102,3,札幌市北区,新琴似一条２丁目,0,,,276,180,172,62,67,8,19,64,108
1102030103,3,札幌市北区,新琴似一条３丁目,0,,,44,24,22,10,11,2,5,7,30
1102030104,3,札幌市北区,新琴似一条４丁目,0,,,100,73,64,28,24,9,9,28,38
1102030105,3,札幌市北区,新琴似一条５丁目,0,,,87,70,63,27,23,7,6,19,44
1102030106,3,札幌市北区,新琴似一条６丁目,0,,,81,68,65,17,36,3,15,31,31
1102030107,3,札幌市北区,新琴似一条７丁目,0,,,140,108,99,43,41,9,5,20,76
1102030108,3,札幌市北区,新琴似一条８丁目,0,,,288,215,185,84,70,30,19,47,174
1102030109,3,札幌市北区,新琴似一条９丁目,0,,,165,123,110,58,39,13,11,28,92
1102030110,3,札幌市北区,新琴似一条１０丁目,0,,,197,131,113,48,47,18,18,37,100
1102030111,3,札幌市北区,新琴似一条１１丁目,0,,,233,154,145,48,77,9,33,58,113
1102030112,3,札幌市北区,新琴似一条１２丁目,0,,,128,107,100,29,58,7,16,46,54
1102030113,3,札幌市北区,新琴似一条１３丁目,0,,,213,174,156,68,68,18,9,49,107
11020302,2,札幌市北区,新琴似二条,0,,,1311,944,873,327,373,71,120,317,576
1102030201,3,札幌市北区,新琴似二条１丁目,0,,,98,60,57,23,20,3,13,21,28
1102030202,3,札幌市北区,新琴似二条２丁目,0,,,221,159,139,46,69,20,21,54,99
